2023-01-23,21:44:38,69.5383,-144.7274,1.9,4,"78 km SSW of Kaktovik, Alaska"
2023-01-23,20:12:38,20.29383333,-156.6108333,4.54,2.51,"43 km SSW of Mākena, Hawaii"
2023-01-23,18:17:34,2.8806,127.0996,11.958,5.5,"162 km NW of Tobelo, Indonesia"
2023-01-23,17:46:06,19.03549957,-155.412674,32.38000107,2.57,"17 km ESE of Naalehu, Hawaii"
2023-01-23,17:08:36,18.84816667,-64.62883333,11.03,3.18,Virgin Islands
2023-01-23,17:06:49,2.7517,126.938,35.081,5,Molucca Sea
2023-01-23,15:38:36,2.7595,127.0544,49.772,4.6,"155 km NW of Tobelo, Indonesia"
2023-01-23,14:57:33,-5.512,147.1636,199.263,4.6,"135 km N of Lae, Papua New Guinea"
2023-01-23,14:09:00,2.9642,127.0078,57.251,4.5,"176 km NW of Tobelo, Indonesia"
2023-01-23,14:01:53,3.0087,127.0747,35,4.7,"Pulau-Pulau Talaud, Indonesia"
2023-01-23,13:58:02,37.1093333,-121.5168333,5.65,3.62,"9km ENE of San Martin, CA"
2023-01-23,13:42:03,24.8127,93.0266,10,5.1,"2 km NE of Lakhipur, India"
2023-01-23,13:29:36,-6.9082,126.6054,452.334,4.4,Banda Sea
2023-01-23,12:01:32,18.857,-65.001,14.35,3,"57 km N of Charlotte Amalie, U.S. Virgin Islands"
2023-01-23,10:37:52,35.0331,14.1929,10,5.1,"92 km SSW of Qrendi, Malta"
2023-01-23,10:37:46,-23.3485,-179.5499,565.089,4.6,south of the Fiji Islands
2023-01-23,10:08:01,63.1496,-150.8705,132.5,3,"61 km SE of Denali National Park, Alaska"
2023-01-23,8:10:37,57.7218,-153.1781,52.7,3,"23 km SW of Port Lions, Alaska"
2023-01-23,8:09:04,-23.0448,171.6843,10,4.9,southeast of the Loyalty Islands
2023-01-23,7:54:58,18.007,-67.1566,7,3.52,Puerto Rico
2023-01-23,6:39:54,19.2256,-65.8093,122,3.91,"88 km N of Suárez, Puerto Rico"
2023-01-23,6:37:03,19.5396,-65.7353,107,3.93,"123 km N of Suárez, Puerto Rico"
2023-01-23,5:37:42,19.4815,-65.78,82,3.95,Puerto Rico region
2023-01-23,4:35:06,24.1828,125.3303,28.301,4.2,"68 km S of Hirara, Japan"
2023-01-23,3:05:19,17.8768,-66.8725,11,3.6,Puerto Rico region
2023-01-23,3:02:03,-57.6946,-23.6704,10,5.1,South Sandwich Islands region
2023-01-23,2:59:43,23.5127,142.916,40.884,5.2,"Volcano Islands, Japan region"
2023-01-23,2:44:36,57.4307,-154.9686,51.1,2.9,"34 km WSW of Karluk, Alaska"
2023-01-23,2:42:57,2.8162,127.2403,49.437,4.6,"147 km NW of Tobelo, Indonesia"
2023-01-23,1:44:27,40.4136667,-124.6001667,16.97,2.46,"28km WNW of Petrolia, CA"
2023-01-23,1:17:47,17.9555,-66.98566667,7.56,2.95,"6 km ESE of La Parguera, Puerto Rico"
2023-01-22,23:13:08,17.9585,-66.98933333,8.18,2.57,"6 km ESE of La Parguera, Puerto Rico"
2023-01-22,22:49:23,6.6759,126.7806,121.003,4.7,"54 km SE of Lukatan, Philippines"
2023-01-22,22:25:06,17.9575,-66.87783333,18.13,2.53,Puerto Rico
2023-01-22,22:15:26,-38.0325,176.3596,208.954,4.3,"15 km NE of Rotorua, New Zealand"
2023-01-22,22:08:56,14.0872,-91.3552,69.093,4.6,Guatemala
2023-01-22,22:08:27,38.5957,99.0242,11.667,4.1,"129 km WSW of Zhangye, China"
2023-01-22,21:49:17,40.522,-124.4258333,17.94,2.87,"15km WSW of Ferndale, CA"
2023-01-22,21:22:37,36.5956,70.8713,213.86,4.4,"Hindu Kush region, Afghanistan"
2023-01-22,20:46:08,13.019,-90.9649,10,4.4,"101 km S of Puerto San José, Guatemala"
2023-01-22,20:13:42,-7.1661,155.9732,117.158,5,"108 km SSE of Panguna, Papua New Guinea"
2023-01-22,20:07:59,68.0847,-153.2298,11.111,2.6,northern Alaska
2023-01-22,20:06:37,38.7456,-97.028,5,2.8,"7 km NE of Hope, Kansas"
2023-01-22,20:00:53,17.965,-66.8715,16.51,2.85,"2 km SE of Maria Antonia, Puerto Rico"
2023-01-22,19:03:03,18.095,-67.02,20.76,2.67,Puerto Rico
2023-01-22,18:56:11,-19.1467,-177.285,390.161,4.6,Fiji region
2023-01-22,18:51:49,18.09816667,-67.0365,21.75,2.73,Mona Passage
2023-01-22,18:21:02,2.8805,127.1184,35,4.5,Molucca Sea
2023-01-22,17:57:42,2.742,127.0444,35,4.7,"155 km NW of Tobelo, Indonesia"
2023-01-22,16:57:12,-7.3974,128.475,162.532,4.6,"204 km NE of Lospalos, Timor Leste"
2023-01-22,16:56:54,40.3401667,-124.8648333,8.49,2.65,"49km W of Petrolia, CA"
2023-01-22,16:43:29,18.95383333,-65.06866667,101.1,3.39,"69 km NNW of Charlotte Amalie, U.S. Virgin Islands"
2023-01-22,16:19:10,31.61302295,-103.9802503,8.329602051,3,western Texas
2023-01-22,15:13:24,18.1068,-67.0268,18,3.93,"3 km NE of San Germán, Puerto Rico"
2023-01-22,14:35:13,18.82633333,-65.53733333,143.72,3.43,"53 km NNE of Luquillo, Puerto Rico"
2023-01-22,14:34:19,19.6721,-65.7734,15.051,2.8,"137 km N of Suárez, Puerto Rico"
2023-01-22,10:22:17,32.23114014,-103.0882003,14.69730632,2.7,New Mexico
2023-01-22,10:01:18,63.5757,-149.8644,122.3,2.6,"49 km WNW of Cantwell, Alaska"
2023-01-22,9:44:47,-2.6107,140.6554,29.072,4.7,"3 km ESE of Abepura, Indonesia"
2023-01-22,8:53:29,36.365,-89.49,7.39,2.66,Tennessee
2023-01-22,8:52:10,17.9505,-66.95866667,9.56,2.59,"5 km WSW of Guánica, Puerto Rico"
2023-01-22,8:35:17,-3.6832,144.1303,10,4.5,"near the north coast of New Guinea, Papua New Guinea"
2023-01-22,8:27:30,19.05716705,-155.4221649,35.77000046,3.12,"16 km E of Naalehu, Hawaii"
2023-01-22,8:06:29,18.015,-66.892,10.31,2.53,"1 km W of Palomas, Puerto Rico"
2023-01-22,6:42:07,2.7282,127.0041,61.864,4.6,"157 km NW of Tobelo, Indonesia"
2023-01-22,6:16:02,-6.5137,129.4549,214.845,4.9,Banda Sea
2023-01-22,6:07:27,-15.2559,-75.6919,23.472,4.5,"58 km WNW of San Juan, Peru"
2023-01-22,5:39:52,-2.8853,127.7646,41.986,4.6,"100 km NNW of Ambon, Indonesia"
2023-01-22,4:52:33,31.61560975,-103.9970738,8.908032227,2.8,western Texas
2023-01-22,4:49:42,17.9775,-66.83816667,16.48,2.61,"2 km SW of Indios, Puerto Rico"
2023-01-22,4:46:47,38.8604,22.9215,10.051,4.6,"10 km W of Loutrá Aidhipsoú, Greece"
2023-01-22,3:27:42,53.3381,-169.311,130.449,4.8,"53 km NW of Nikolski, Alaska"
2023-01-22,2:48:37,-21.0091,-173.7549,10,5,"129 km ENE of ‘Ohonua, Tonga"
2023-01-22,2:29:04,2.8146,127.0272,47.016,4.4,"162 km NW of Tobelo, Indonesia"
2023-01-22,1:30:06,19.0683,-64.736,15,4.09,"81 km N of Cruz Bay, U.S. Virgin Islands"
2023-01-22,1:04:49,36.10466667,-97.837,6.78,2.5,"5 km E of Hennessey, Oklahoma"
2023-01-22,1:03:02,40.3412,-127.7028,10,2.9,"292 km W of Ferndale, California"
2023-01-22,0:35:18,58.7598,-137.4467,10,3,"90 km NW of Elfin Cove, Alaska"
2023-01-22,0:28:00,1.9718,98.9862,137.876,4.2,"northern Sumatra, Indonesia"
2023-01-21,23:58:55,39.7531667,-124.0403333,3.13,2.52,"18km W of Cape Vizcaino, CA"
2023-01-21,23:52:23,17.86783333,-67.00933333,11.81,2.55,"12 km SSE of La Parguera, Puerto Rico"
2023-01-21,23:21:45,6.9056,126.6926,143.798,4.5,"Mindanao, Philippines"
2023-01-21,22:35:30,57.3688,-33.423,10,5.3,Reykjanes Ridge
2023-01-21,21:56:59,-48.9243,-8.375,10,4.9,southern Mid-Atlantic Ridge
2023-01-21,21:50:17,-15.1354,-72.0068,122.588,4.3,"38 km ENE of Orcopampa, Peru"
2023-01-21,21:36:26,60.2602,-150.9304,61.2,2.5,"Kenai Peninsula, Alaska"
2023-01-21,20:16:53,31.60928415,-103.9636918,8.548120117,3.1,"36 km WSW of Mentone, Texas"
2023-01-21,20:06:52,2.7891,127.0311,41.244,5.1,"160 km NW of Tobelo, Indonesia"
2023-01-21,19:49:28,57.4012,-33.376,10,5.7,Reykjanes Ridge
2023-01-21,19:25:19,4.5702,95.0354,56.006,4.5,"112 km SSW of Banda Aceh, Indonesia"
2023-01-21,19:22:20,57.4518,-33.4184,10,4.8,Reykjanes Ridge
2023-01-21,19:20:27,57.4657,-33.3833,10,5.2,Reykjanes Ridge
2023-01-21,19:00:03,15.6225,-96.1666,21.558,4.3,"offshore Oaxaca, Mexico"
2023-01-21,18:45:18,62.8845,-151.052,107.3,2.5,"45 km NNW of Petersville, Alaska"
2023-01-21,18:29:39,-12.1992,109.1515,10,4,northwest of Australia
2023-01-21,17:59:48,5.0407,-82.6392,10,4.5,south of Panama
2023-01-21,17:18:45,19.5368,-65.7323,38,3.74,"123 km N of Suárez, Puerto Rico"
2023-01-21,16:37:52,17.55666667,-67.72233333,20.43,3.21,"73 km SW of Pole Ojea, Puerto Rico"
2023-01-21,16:06:01,-27.3604,-176.5961,10,4.8,Kermadec Islands region
2023-01-21,15:55:53,-2.1527,102.1545,202.953,4.4,"85 km E of Sungai Penuh, Indonesia"
2023-01-21,15:37:42,51.1198,-179.2178,35,4,"Andreanof Islands, Aleutian Islands, Alaska"
2023-01-21,15:18:38,53.4144,-163.6821,47.087,3.8,"159 km ESE of Akutan, Alaska"
